LineId,Content,EventId,EventTemplate
272,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
273,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
274,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,E13,[client <*>] script not found or unable to stat: <*>
275,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
276,jk2_init() Can't find child 4225 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
277,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
278,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
279,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
280,jk2_init() Can't find child 4226 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
281,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
282,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
283,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
284,jk2_init() Can't find child 4227 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
285,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
286,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
287,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
288,jk2_init() Can't find child 4228 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
289,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
290,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
291,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
292,jk2_init() Found child 4229 in scoreboard slot 27,E15,jk2_init() Found child <*> in scoreboard slot <*>
293,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
294,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
295,jk2_init() Can't find child 4231 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
296,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
297,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
298,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
299,jk2_init() Can't find child 4232 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
300,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
301,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
302,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
303,jk2_init() Can't find child 4233 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
304,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
305,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
306,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats,E13,[client <*>] script not found or unable to stat: <*>
307,jk2_init() Can't find child 4234 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
308,jk2_init() Found child 4230 in scoreboard slot 28,E15,jk2_init() Found child <*> in scoreboard slot <*>
309,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
310,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
311,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
312,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
313,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
314,jk2_init() Found child 4235 in scoreboard slot 33,E15,jk2_init() Found child <*> in scoreboard slot <*>
315,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
316,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
317,jk2_init() Can't find child 4236 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
318,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
319,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
320,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
321,jk2_init() Can't find child 4237 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
322,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
323,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
324,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
325,jk2_init() Can't find child 4238 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
326,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
327,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
328,jk2_init() Found child 4240 in scoreboard slot 38,E15,jk2_init() Found child <*> in scoreboard slot <*>
329,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
330,jk2_init() Found child 4239 in scoreboard slot 37,E15,jk2_init() Found child <*> in scoreboard slot <*>
331,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
332,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
333,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
334,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
335,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
336,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
337,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
338,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
339,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
340,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
341,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
342,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
343,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
344,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
345,jk2_init() Can't find child 4241 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
346,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
347,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
348,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
349,jk2_init() Can't find child 4242 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
350,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
351,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
352,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
353,jk2_init() Can't find child 4243 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
354,jk2_init() Can't find child 4244 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
355,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
356,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
357,[client 202.133.98.6] File does not exist: /var/www/html/cgi,E24,[client <*>] File does not exist: <*>
358,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
359,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
360,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
361,jk2_init() Found child 4245 in scoreboard slot 43,E15,jk2_init() Found child <*> in scoreboard slot <*>
362,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
363,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E13,[client <*>] script not found or unable to stat: <*>
364,jk2_init() Can't find child 4247 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
365,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
366,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
367,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
368,jk2_init() Can't find child 4248 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
369,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
370,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
371,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
372,jk2_init() Can't find child 4249 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
373,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
374,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
375,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
376,jk2_init() Found child 4246 in scoreboard slot 44,E15,jk2_init() Found child <*> in scoreboard slot <*>
377,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
378,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
379,jk2_init() Found child 4250 in scoreboard slot 48,E15,jk2_init() Found child <*> in scoreboard slot <*>
380,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
381,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
382,jk2_init() Can't find child 4251 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
383,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
384,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
385,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
386,jk2_init() Can't find child 4252 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
387,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
388,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
389,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
390,jk2_init() Can't find child 4253 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
391,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
392,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
393,jk2_init() Found child 4254 in scoreboard slot 52,E15,jk2_init() Found child <*> in scoreboard slot <*>
394,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
395,jk2_init() Found child 4255 in scoreboard slot 53,E15,jk2_init() Found child <*> in scoreboard slot <*>
396,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
397,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E24,[client <*>] File does not exist: <*>
398,jk2_init() Can't find child 4257 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
399,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
400,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
401,jk2_init() Can't find child 4258 in scoreboard,E14,jk2_init() Can't find child <*> in scoreboard
402,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E27,workerEnv.init() ok <*>
403,mod_jk child init 1 -2,E28,mod_jk child init <*> <*>
404,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
405,[client 202.133.98.6] File does not exist: /var/www/html/stats/awstats.pl,E24,[client <*>] File does not exist: <*>
406,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
407,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
408,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
409,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
410,[client 202.133.98.6] script not found or unable to stat: /var/www/cgi-bin/stats,E13,[client <*>] script not found or unable to stat: <*>
411,[client 202.133.98.6] File does not exist: /var/www/html/awstats/awstats.pl,E24,[client <*>] File does not exist: <*>
412,jk2_init() Found child 4259 in scoreboard slot 57,E15,jk2_init() Found child <*> in scoreboard slot <*>
413,jk2_init() Found child 4260 in scoreboard slot 58,E15,jk2_init() Found child <*> in scoreboard slot <*>
414,jk2_init() Found child 4261 in scoreboard slot 59,E15,jk2_init() Found child <*> in scoreboard slot <*>
415,jk2_init() Found child 4262 in scoreboard slot 60,E15,jk2_init() Found child <*> in scoreboard slot <*>
416,jk2_init() Found child 4263 in scoreboard slot 61,E15,jk2_init() Found child <*> in scoreboard slot <*>
417,jk2_init() Found child 4264 in scoreboard slot 62,E15,jk2_init() Found child <*> in scoreboard slot <*>
418,jk2_init() Found child 4265 in scoreboard slot 63,E15,jk2_init() Found child <*> in scoreboard slot <*>
419,jk2_init() Found child 4256 in scoreboard slot 54,E15,jk2_init() Found child <*> in scoreboard slot <*>
420,jk2_init() Found child 4266 in scoreboard slot 64,E15,jk2_init() Found child <*> in scoreboard slot <*>
